pier-ethereum1    | time="2024-06-06T07:58:11.555" level=info msg="[step1] Receive ibtp from plugin" id="1356:ethappchain3:0xb00AC45963879cb9118d13120513585873f81Cdb-1356:ethappchain1:0xb00AC45963879cb9118d13120513585873f81Cdb-2" index=2 module=exchanger timestamp=0 typ=RECEIPT_SUCCESS
pier-ethereum1    | time="2024-06-06T07:58:11.555" level=info msg="Receive ibtp from :appchain:ethappchain1" ibtp_id="1356:ethappchain3:0xb00AC45963879cb9118d13120513585873f81Cdb-1356:ethappchain1:0xb00AC45963879cb9118d13120513585873f81Cdb-2" index=2 module=exchanger type=RECEIPT_SUCCESS
pier-ethereum3    | time="2024-06-06T07:58:11.625" level=info msg="[2.1] bxh Adapter send tx" elapse=8.508382233s index=2 module=bxh_adapter type=INTERCHAIN
bitxhub_solo      | time="2024-06-06T07:58:11.826" level=info msg="end send block to pier" count=1 elapse="60.309µs" height=32 module=router
pier-ethereum2    | time="2024-06-06T07:58:11.827" level=info msg="[4] Handle interchain tx wrapper" count=0 elapse="1.811µs" height=32 index=0 module=bxh_adapter multi IDs="[]" timeout IDs="[]"
pier-ethereum1    | time="2024-06-06T07:58:11.827" level=info msg="[4] Handle interchain tx wrapper" count=0 elapse="2.646µs" height=32 index=0 module=bxh_adapter multi IDs="[]" timeout IDs="[]"
pier-ethereum3    | time="2024-06-06T07:58:11.827" level=info msg="[3] receive ibtp from bxh" ID="1356:ethappchain3:0xb00AC45963879cb9118d13120513585873f81Cdb-1356:ethappchain1:0xb00AC45963879cb9118d13120513585873f81Cdb-2" height=32 index=2 module=bxh_adapter
pier-ethereum3    | time="2024-06-06T07:58:11.827" level=info msg="Sync IBTP from bitxhub" ibtp_id="1356:ethappchain3:0xb00AC45963879cb9118d13120513585873f81Cdb-1356:ethappchain1:0xb00AC45963879cb9118d13120513585873f81Cdb-2" module=bxh_adapter type=RECEIPT_SUCCESS
pier-ethereum3    | time="2024-06-06T07:58:11.827" level=info msg="[4] Handle interchain tx wrapper" count=1 elapse="110.38µs" height=32 index=0 module=bxh_adapter multi IDs="[]" timeout IDs="[]"
pier-ethereum3    | time="2024-06-06T07:58:11.828" level=info msg="[3.1] receive multi sign" ID="1356:ethappchain3:0xb00AC45963879cb9118d13120513585873f81Cdb-1356:ethappchain1:0xb00AC45963879cb9118d13120513585873f81Cdb-2" elapse="822.933µs" index=2 module=bxh_adapter
pier-ethereum3    | time="2024-06-06T07:58:11.828" level=info msg="[3.2.1] start insert pool" ID="1356:ethappchain3:0xb00AC45963879cb9118d13120513585873f81Cdb-1356:ethappchain1:0xb00AC45963879cb9118d13120513585873f81Cdb-2" current index=2 elapse="4.108µs" index=2 key="1356:ethappchain3:0xb00AC45963879cb9118d13120513585873f81Cdb-1356:ethappchain1:0xb00AC45963879cb9118d13120513585873f81Cdb-RESPONSE" module=bxh_adapter
pier-ethereum3    | time="2024-06-06T07:58:11.828" level=info msg="[3.2] end insert pool" ID="1356:ethappchain3:0xb00AC45963879cb9118d13120513585873f81Cdb-1356:ethappchain1:0xb00AC45963879cb9118d13120513585873f81Cdb-2" elapse="39.396µs" index=2 module=bxh_adapter
pier-ethereum3    | time="2024-06-06T07:58:11.828" level=info msg="[step5] Receive ibtp from :bitxhub:1356" ibtp_id="1356:ethappchain3:0xb00AC45963879cb9118d13120513585873f81Cdb-1356:ethappchain1:0xb00AC45963879cb9118d13120513585873f81Cdb-2" index=2 module=exchanger timestamp=1717660691828221362 type=RECEIPT_SUCCESS
pier-ethereum3    | time="2024-06-06T07:58:11.828" level=info msg="start submit receipt" ibtp="1356:ethappchain3:0xb00AC45963879cb9118d13120513585873f81Cdb-1356:ethappchain1:0xb00AC45963879cb9118d13120513585873f81Cdb-2" module=appchain_adapter typ=RECEIPT_SUCCESS
pier-ethereum1    | time="2024-06-06T07:58:12.057" level=info msg="[2.1] bxh Adapter send tx" elapse=502.252852ms index=2 module=bxh_adapter type=RECEIPT_SUCCESS
pier-ethereum1    | 2024-06-06T07:58:16.556Z [DEBUG] plugin.sh: 2024-06-06T07:58:16.556Z [INFO]  client: SubmitIBTP:: %!s(bool=true)= txHash: =0x2fc40df1031996d9a62291eeec7310343d6afc28d930f89712256bbfc98b9358
pier-ethereum1    | time="2024-06-06T07:58:16.556" level=info msg="appchain adapter submit ibtp success" module=appchain_adapter
pier-ethereum3    | time="2024-06-06T07:58:16.844" level=info msg="appchain adapter submit receipt success" module=appchain_adapter
